Order_ID,Order_Date,Delivery_Date,Product_Name,Category,Supplier,Warehouse,Region,Quantity,Unit_Price,Shipping_Cost,Inventory_Level,Revenue,Profit,Delivery_Status
ORD-10184,2023-04-05,2023-04-09,Smart Watch Band,Accessories,Apex Goods,Warehouse B,South,3,100.41,12.0,168,301.23,129.55,On Time
ORD-10185,2023-04-05,2023-04-22,Leather Wallet,Accessories,Apex Goods,Warehouse B,South,3,85.52,12.0,174,256.56,109.45,Critical Delay
ORD-10186,2023-04-06,2023-04-07,4K Monitor,Electronics,TechCorp,Warehouse A,South,1,897.14,25.0,358,897.14,301.5,On Time
ORD-10187,2023-04-06,2023-04-08,Bulk Almonds,Grocery,FreshFoods,Warehouse C,East,5,28.21,8.0,3,141.03,7.28,On Time
ORD-10188,2023-04-06,2023-04-08,Energy Drinks,Grocery,FreshFoods,Warehouse C,East,10,43.53,8.0,175,435.26,30.82,On Time
ORD-10189,2023-04-08,2023-04-22,Running Shoes,Clothing,Vogue Apparel,Warehouse B,North,2,103.54,18.0,383,207.07,73.83,Critical Delay
ORD-10190,2023-04-08,2023-04-13,Smartphone X,Electronics,TechCorp,Warehouse A,North,2,1080.97,37.5,26,2161.95,737.93,On Time
ORD-10191,2023-04-09,2023-04-14,Leather Wallet,Accessories,Apex Goods,Warehouse C,East,1,124.01,12.0,231,124.01,49.8,On Time
ORD-10192,2023-04-09,2023-04-13,Leather Wallet,Accessories,Apex Goods,Warehouse C,East,5,80.45,12.0,295,402.26,175.02,On Time
ORD-10193,2023-04-09,2023-04-11,Laptop Pro,Electronics,TechCorp,Warehouse A,West,2,1052.55,25.0,30,2105.09,724.28,On Time
ORD-10194,2023-04-10,2023-04-15,Smartphone X,Electronics,TechCorp,Warehouse B,North,2,255.22,37.5,290,510.45,159.91,On Time
ORD-10195,2023-04-11,2023-04-18,Smart Watch Band,Accessories,Apex Goods,Warehouse B,North,5,123.78,18.0,79,618.89,269.5,Delayed
ORD-10196,2023-04-11,2023-04-13,Office Chair,Furniture,TimberCraft,Warehouse A,North,1,423.61,112.5,185,423.61,28.47,On Time
ORD-10197,2023-04-12,2023-04-25,Bulk Almonds,Grocery,FreshFoods,Warehouse B,East,10,15.49,8.0,374,154.86,8.39,Critical Delay
ORD-10198,2023-04-12,2023-04-13,Wireless Earbuds,Electronics,TechCorp,Warehouse C,South,2,1022.38,25.0,245,2044.76,703.17,On Time
ORD-10199,2023-04-12,2023-04-17,Smartphone X,Electronics,TechCorp,Warehouse B,North,3,977.05,37.5,338,2931.15,1007.15,On Time
ORD-10200,2023-04-13,2023-04-16,Leather Wallet,Accessories,Apex Goods,Warehouse C,South,1,83.62,12.0,57,83.62,31.63,On Time
ORD-10201,2023-04-14,2023-04-15,Energy Drinks,Grocery,FreshFoods,Warehouse B,North,13,37.94,12.0,384,493.24,33.46,On Time
ORD-10202,2023-04-14,2023-04-15,Running Shoes,Clothing,Vogue Apparel,Warehouse B,East,4,103.82,12.0,91,415.27,160.11,On Time
ORD-10203,2023-04-15,2023-04-17,Ergonomic Desk,Furniture,TimberCraft,Warehouse A,North,2,211.46,112.5,265,422.91,28.33,On Time
ORD-10204,2023-04-15,2023-04-18,Smart Watch Band,Accessories,Apex Goods,Warehouse B,East,1,94.26,12.0,51,94.26,36.42,On Time
ORD-10205,2023-04-16,2023-04-21,Leather Wallet,Accessories,Apex Goods,Warehouse B,North,4,123.47,18.0,306,493.88,213.25,On Time
ORD-10206,2023-04-16,2023-04-23,4K Monitor,Electronics,TechCorp,Warehouse B,North,1,800.28,37.5,224,800.28,261.35,Delayed
ORD-10207,2023-04-17,2023-04-22,Running Shoes,Clothing,Vogue Apparel,Warehouse B,North,3,143.31,18.0,206,429.92,162.97,On Time
ORD-10208,2023-04-18,2023-04-20,Running Shoes,Clothing,Vogue Apparel,Warehouse C,East,1,118.86,12.0,32,118.86,41.54,On Time
ORD-10209,2023-04-19,2023-04-22,Bookshelf,Furniture,TimberCraft,Warehouse A,West,1,112.19,75.0,356,112.19,-15.06,On Time
ORD-10210,2023-04-19,2023-04-20,Energy Drinks,Grocery,FreshFoods,Warehouse B,West,8,14.94,8.0,156,119.49,5.56,On Time
ORD-10211,2023-04-21,2023-05-05,Organic Coffee,Grocery,FreshFoods,Warehouse B,North,13,40.94,12.0,209,532.16,36.57,Critical Delay
ORD-10212,2023-04-21,2023-04-30,4K Monitor,Electronics,TechCorp,Warehouse B,North,2,972.77,37.5,360,1945.54,662.19,Delayed
ORD-10213,2023-04-21,2023-04-24,Denim Jeans,Clothing,Vogue Apparel,Warehouse C,East,1,64.86,12.0,82,64.86,19.94,On Time
ORD-10214,2023-04-21,2023-04-28,Energy Drinks,Grocery,FreshFoods,Warehouse B,East,6,17.69,8.0,263,106.15,4.49,Delayed
ORD-10215,2023-04-23,2023-05-07,Ergonomic Desk,Furniture,TimberCraft,Warehouse B,West,1,382.5,75.0,102,382.5,39.0,Critical Delay
ORD-10216,2023-04-23,2023-04-25,Office Chair,Furniture,TimberCraft,Warehouse B,West,1,496.68,75.0,227,496.68,61.84,On Time
ORD-10217,2023-04-23,2023-05-07,Smartphone X,Electronics,TechCorp,Warehouse B,North,3,472.95,37.5,44,1418.85,477.85,Critical Delay
ORD-10218,2023-04-24,2023-05-09,Running Shoes,Clothing,Vogue Apparel,Warehouse B,East,5,43.04,12.0,302,215.18,80.07,Critical Delay
ORD-10219,2023-04-24,2023-04-25,Energy Drinks,Grocery,FreshFoods,Warehouse B,South,8,45.38,8.0,195,363.07,25.05,On Time
ORD-10220,2023-04-24,2023-04-29,Organic Coffee,Grocery,FreshFoods,Warehouse A,West,8,44.53,8.0,391,356.2,24.5,On Time
ORD-10221,2023-04-25,2023-05-08,Running Shoes,Clothing,Vogue Apparel,Warehouse B,North,1,102.19,18.0,89,102.19,31.88,Critical Delay
ORD-10222,2023-04-25,2023-04-26,Bulk Almonds,Grocery,FreshFoods,Warehouse C,West,7,30.93,8.0,199,216.48,13.32,On Time
ORD-10223,2023-04-26,2023-05-13,Wireless Earbuds,Electronics,TechCorp,Warehouse B,North,3,776.86,37.5,256,2330.57,796.95,Critical Delay
ORD-10224,2023-04-26,2023-05-01,Running Shoes,Clothing,Vogue Apparel,Warehouse C,East,4,132.25,12.0,109,529.0,205.6,On Time
ORD-10225,2023-04-27,2023-05-02,Running Shoes,Clothing,Vogue Apparel,Warehouse A,North,1,75.06,18.0,205,75.06,-11.26,On Time
ORD-10226,2023-04-27,2023-05-13,Laptop Pro,Electronics,TechCorp,Warehouse B,North,3,892.01,37.5,120,2676.03,917.86,Critical Delay
ORD-10227,2023-04-27,2023-04-28,Office Chair,Furniture,TimberCraft,Warehouse A,West,1,290.94,75.0,209,290.94,20.69,On Time
ORD-10228,2023-04-28,2023-05-03,Ergonomic Desk,Furniture,TimberCraft,Warehouse B,North,1,243.33,112.5,385,243.33,-7.58,On Time
ORD-10229,2023-04-28,2023-04-29,Organic Coffee,Grocery,FreshFoods,Warehouse C,East,10,18.17,8.0,6,181.7,10.54,On Time
ORD-10230,2023-04-29,2023-05-12,Bulk Almonds,Grocery,FreshFoods,Warehouse B,West,6,16.45,8.0,33,98.69,3.9,Critical Delay
ORD-10231,2023-04-29,2023-05-01,Denim Jeans,Clothing,Vogue Apparel,Warehouse C,East,3,29.98,12.0,182,89.95,29.98,On Time
ORD-10232,2023-04-30,2023-05-02,Organic Coffee,Grocery,FreshFoods,Warehouse A,West,6,24.94,8.0,160,149.63,7.97,On Time
ORD-10233,2023-05-02,2023-05-06,Running Shoes,Clothing,Vogue Apparel,Warehouse B,North,3,43.63,18.0,209,130.89,-19.63,On Time
ORD-10234,2023-05-02,2023-05-07,4K Monitor,Electronics,TechCorp,Warehouse C,West,3,431.38,25.0,220,1294.14,440.45,On Time
ORD-10235,2023-05-02,2023-05-13,Energy Drinks,Grocery,FreshFoods,Warehouse B,North,13,35.42,12.0,5,460.42,30.83,Critical Delay
ORD-10236,2023-05-02,2023-05-07,Running Shoes,Clothing,Vogue Apparel,Warehouse C,East,5,39.04,12.0,141,195.18,-29.28,On Time
ORD-10237,2023-05-03,2023-05-04,Running Shoes,Clothing,Vogue Apparel,Warehouse C,South,2,52.65,12.0,397,105.3,36.12,On Time
ORD-10238,2023-05-04,2023-05-08,Bookshelf,Furniture,TimberCraft,Warehouse C,East,1,208.8,75.0,115,208.8,4.26,On Time
ORD-10239,2023-05-04,2023-05-07,Office Chair,Furniture,TimberCraft,Warehouse B,North,1,428.17,112.5,169,428.17,29.38,On Time
ORD-10240,2023-05-06,2023-05-09,Bulk Almonds,Grocery,FreshFoods,Warehouse C,West,5,37.52,8.0,9,187.61,11.01,On Time
ORD-10241,2023-05-06,2023-05-07,Backpack,Accessories,Apex Goods,Warehouse C,South,2,120.92,12.0,387,241.84,102.83,On Time
ORD-10242,2023-05-06,2023-05-23,Bulk Almonds,Grocery,FreshFoods,Warehouse B,East,13,23.62,8.0,1,307.08,20.57,Critical Delay
ORD-10243,2023-05-07,2023-05-10,Energy Drinks,Grocery,FreshFoods,Warehouse C,West,6,20.58,8.0,73,123.48,5.88,On Time
ORD-10244,2023-05-08,2023-05-24,4K Monitor,Electronics,TechCorp,Warehouse B,East,2,228.65,25.0,383,457.3,147.56,Critical Delay
ORD-10245,2023-05-08,2023-05-12,Running Shoes,Clothing,Vogue Apparel,Warehouse C,South,3,90.75,12.0,98,272.24,102.9,On Time
ORD-10246,2023-05-08,2023-05-10,Denim Jeans,Clothing,Vogue Apparel,Warehouse A,West,4,49.16,12.0,344,196.65,72.66,On Time
ORD-10247,2023-05-08,2023-05-10,4K Monitor,Electronics,TechCorp,Warehouse A,South,2,1070.69,25.0,289,2141.38,736.98,On Time
ORD-10248,2023-05-09,2023-05-14,Organic Coffee,Grocery,FreshFoods,Warehouse A,West,8,39.1,8.0,125,312.81,21.02,On Time
ORD-10249,2023-05-09,2023-05-14,Organic Coffee,Grocery,FreshFoods,Warehouse A,East,8,20.73,8.0,1,165.82,9.27,On Time
ORD-10250,2023-05-10,2023-05-14,Energy Drinks,Grocery,FreshFoods,Warehouse C,East,10,42.11,8.0,386,421.14,29.69,On Time
ORD-10251,2023-05-10,2023-05-21,Smartphone X,Electronics,TechCorp,Warehouse B,North,1,872.38,37.5,307,872.38,286.58,Critical Delay
ORD-10252,2023-05-10,2023-05-12,Wireless Earbuds,Electronics,TechCorp,Warehouse A,East,1,871.27,25.0,96,871.27,292.44,On Time
ORD-10253,2023-05-10,2023-05-13,Running Shoes,Clothing,Vogue Apparel,Warehouse C,South,3,123.2,12.0,208,369.59,141.84,On Time
ORD-10254,2023-05-11,2023-05-16,Backpack,Accessories,Apex Goods,Warehouse C,East,4,75.57,12.0,371,302.29,130.03,On Time
ORD-10255,2023-05-11,2023-05-12,Winter Jacket,Clothing,Vogue Apparel,Warehouse B,North,2,121.34,18.0,114,242.67,88.07,On Time
ORD-10256,2023-05-11,2023-05-25,Backpack,Accessories,Apex Goods,Warehouse B,North,2,122.89,18.0,127,245.78,101.6,Critical Delay
ORD-10257,2023-05-12,2023-05-14,Smartphone X,Electronics,TechCorp,Warehouse C,West,3,351.78,25.0,324,1055.33,356.87,On Time
ORD-10258,2023-05-13,2023-05-14,Winter Jacket,Clothing,Vogue Apparel,Warehouse B,South,2,22.39,12.0,315,44.78,11.91,On Time
ORD-10259,2023-05-13,2023-05-15,Organic Coffee,Grocery,FreshFoods,Warehouse B,North,8,34.24,12.0,1,273.92,15.91,On Time
ORD-10260,2023-05-13,2023-05-17,Running Shoes,Clothing,Vogue Apparel,Warehouse B,North,2,30.61,18.0,58,61.22,15.49,On Time
ORD-10261,2023-05-14,2023-05-27,Energy Drinks,Grocery,FreshFoods,Warehouse B,East,13,35.34,8.0,4,459.37,32.75,Critical Delay
ORD-10262,2023-05-14,2023-05-18,Running Shoes,Clothing,Vogue Apparel,Warehouse B,North,2,36.57,18.0,351,73.15,20.26,On Time
ORD-10263,2023-05-15,2023-05-20,Organic Coffee,Grocery,FreshFoods,Warehouse A,East,8,22.32,8.0,170,178.52,10.28,On Time
ORD-10264,2023-05-17,2023-05-22,Bookshelf,Furniture,TimberCraft,Warehouse B,North,1,337.38,112.5,356,337.38,11.23,On Time
ORD-10265,2023-05-18,2023-05-23,Laptop Pro,Electronics,TechCorp,Warehouse B,North,3,1031.52,37.5,280,3094.55,1064.34,On Time
ORD-10266,2023-05-18,2023-05-23,Energy Drinks,Grocery,FreshFoods,Warehouse B,North,7,10.0,12.0,209,70.01,-0.4,On Time
ORD-10267,2023-05-19,2023-05-26,Denim Jeans,Clothing,Vogue Apparel,Warehouse B,South,2,91.35,12.0,238,182.71,67.08,Delayed
ORD-10268,2023-05-20,2023-05-23,Bookshelf,Furniture,TimberCraft,Warehouse B,North,1,490.72,112.5,237,490.72,41.89,On Time
ORD-10269,2023-05-21,2023-05-26,Winter Jacket,Clothing,Vogue Apparel,Warehouse B,North,5,72.35,18.0,27,361.76,135.7,On Time
ORD-10270,2023-05-21,2023-05-25,Bookshelf,Furniture,TimberCraft,Warehouse A,East,2,147.82,75.0,92,295.65,21.63,On Time
ORD-10271,2023-05-21,2023-05-25,Winter Jacket,Clothing,Vogue Apparel,Warehouse C,West,5,121.45,12.0,105,607.23,-91.08,On Time
ORD-10272,2023-05-23,2023-05-26,Denim Jeans,Clothing,Vogue Apparel,Warehouse B,East,4,45.51,12.0,365,182.05,66.82,On Time
ORD-10273,2023-05-23,2023-05-25,Denim Jeans,Clothing,Vogue Apparel,Warehouse C,South,3,146.81,12.0,30,440.43,170.17,On Time
ORD-10274,2023-05-23,2023-06-06,Running Shoes,Clothing,Vogue Apparel,Warehouse B,East,4,104.88,12.0,251,419.53,161.81,Critical Delay
ORD-10275,2023-05-23,2023-05-28,Smartphone X,Electronics,TechCorp,Warehouse A,West,2,901.74,25.0,70,1803.48,618.72,On Time
ORD-10276,2023-05-24,2023-05-27,Winter Jacket,Clothing,Vogue Apparel,Warehouse A,East,1,119.65,12.0,279,119.65,41.86,On Time
ORD-10277,2023-05-24,2023-05-26,Smart Watch Band,Accessories,Apex Goods,Warehouse B,East,1,68.1,12.0,298,68.1,24.64,On Time
ORD-10278,2023-05-24,2023-05-28,Leather Wallet,Accessories,Apex Goods,Warehouse B,South,4,64.11,12.0,54,256.44,109.4,On Time
ORD-10279,2023-05-25,2023-05-28,Winter Jacket,Clothing,Vogue Apparel,Warehouse A,South,1,34.97,12.0,125,34.97,7.99,On Time
ORD-10280,2023-05-25,2023-06-10,Bulk Almonds,Grocery,FreshFoods,Warehouse B,South,13,28.22,8.0,229,366.8,25.34,Critical Delay
ORD-10281,2023-05-26,2023-06-05,Office Chair,Furniture,TimberCraft,Warehouse B,South,1,447.27,75.0,207,447.27,51.95,Delayed
ORD-10282,2023-05-26,2023-06-05,Wireless Earbuds,Electronics,TechCorp,Warehouse B,North,1,563.65,37.5,272,563.65,178.53,Delayed
ORD-10283,2023-05-26,2023-05-29,Laptop Pro,Electronics,TechCorp,Warehouse B,East,1,596.31,25.0,66,596.31,196.21,On Time
ORD-10284,2023-05-27,2023-05-30,Running Shoes,Clothing,Vogue Apparel,Warehouse A,North,1,81.09,18.0,177,81.09,23.44,On Time
ORD-10285,2023-05-27,2023-06-08,Bulk Almonds,Grocery,FreshFoods,Warehouse B,West,11,21.08,8.0,365,231.91,14.55,Critical Delay
ORD-10286,2023-05-28,2023-06-01,Organic Coffee,Grocery,FreshFoods,Warehouse C,West,9,26.91,8.0,248,242.16,-36.32,On Time
ORD-10287,2023-05-28,2023-06-02,Leather Wallet,Accessories,Apex Goods,Warehouse A,North,5,21.68,18.0,209,108.39,39.78,On Time
ORD-10288,2023-05-29,2023-05-30,Running Shoes,Clothing,Vogue Apparel,Warehouse A,East,3,36.52,12.0,205,109.57,37.83,On Time
ORD-10289,2023-05-29,2023-06-02,Energy Drinks,Grocery,FreshFoods,Warehouse B,North,5,33.52,12.0,1,167.6,7.41,On Time
ORD-10290,2023-05-29,2023-05-30,Denim Jeans,Clothing,Vogue Apparel,Warehouse A,South,4,52.16,12.0,198,208.65,77.46,On Time
ORD-10291,2023-05-29,2023-06-01,Denim Jeans,Clothing,Vogue Apparel,Warehouse B,North,5,122.41,18.0,349,612.03,235.81,On Time
ORD-10292,2023-05-29,2023-06-02,4K Monitor,Electronics,TechCorp,Warehouse C,South,1,384.46,25.0,25,384.46,122.06,On Time
ORD-10293,2023-05-29,2023-06-02,Bookshelf,Furniture,TimberCraft,Warehouse C,South,1,253.11,75.0,194,253.11,13.12,On Time
ORD-10294,2023-05-30,2023-06-12,Smartphone X,Electronics,TechCorp,Warehouse B,North,1,766.02,37.5,352,766.02,249.36,Critical Delay
ORD-10295,2023-05-31,2023-06-15,Laptop Pro,Electronics,TechCorp,Warehouse B,North,2,651.19,37.5,129,1302.39,437.09,Critical Delay
ORD-10296,2023-05-31,2023-06-02,Laptop Pro,Electronics,TechCorp,Warehouse B,North,3,366.07,37.5,44,1098.22,365.63,On Time
ORD-10297,2023-05-31,2023-06-01,4K Monitor,Electronics,TechCorp,Warehouse B,North,3,870.43,37.5,179,2611.3,895.21,On Time
ORD-10298,2023-06-01,2023-06-16,Wireless Earbuds,Electronics,TechCorp,Warehouse B,North,2,241.43,37.5,299,482.86,150.25,Critical Delay
ORD-10299,2023-06-01,2023-06-09,Wireless Earbuds,Electronics,TechCorp,Warehouse B,East,1,787.7,25.0,338,787.7,263.19,Delayed
ORD-10300,2023-06-01,2023-06-02,Energy Drinks,Grocery,FreshFoods,Warehouse C,East,14,23.0,8.0,235,321.96,21.76,On Time
ORD-10301,2023-06-02,2023-06-06,Energy Drinks,Grocery,FreshFoods,Warehouse B,East,7,10.67,8.0,367,74.67,1.97,On Time
ORD-10302,2023-06-03,2023-06-08,Bulk Almonds,Grocery,FreshFoods,Warehouse A,West,14,12.38,8.0,187,173.39,9.87,On Time
ORD-10303,2023-06-03,2023-06-05,Energy Drinks,Grocery,FreshFoods,Warehouse B,East,12,25.84,8.0,104,310.08,20.81,On Time
ORD-10304,2023-06-03,2023-06-04,Smart Watch Band,Accessories,Apex Goods,Warehouse B,North,5,82.89,18.0,362,414.47,177.51,On Time
ORD-10305,2023-06-04,2023-06-08,Smartphone X,Electronics,TechCorp,Warehouse B,North,3,942.27,37.5,69,2826.81,970.63,On Time
ORD-10306,2023-06-04,2023-06-05,Bookshelf,Furniture,TimberCraft,Warehouse A,East,2,178.3,75.0,96,356.6,33.82,On Time
ORD-10307,2023-06-05,2023-06-17,Laptop Pro,Electronics,TechCorp,Warehouse B,North,2,894.02,37.5,316,1788.03,607.06,Critical Delay
ORD-10308,2023-06-05,2023-06-07,4K Monitor,Electronics,TechCorp,Warehouse B,North,3,374.41,37.5,38,1123.23,374.38,On Time
ORD-10309,2023-06-06,2023-06-09,Ergonomic Desk,Furniture,TimberCraft,Warehouse B,North,1,178.52,112.5,145,178.52,-20.55,On Time
ORD-10310,2023-06-06,2023-06-08,Bookshelf,Furniture,TimberCraft,Warehouse C,East,2,344.66,75.0,148,689.32,100.36,On Time
ORD-10311,2023-06-07,2023-06-12,4K Monitor,Electronics,TechCorp,Warehouse B,North,1,584.73,37.5,153,584.73,185.91,On Time
ORD-10312,2023-06-08,2023-06-13,Bulk Almonds,Grocery,FreshFoods,Warehouse B,North,13,40.91,12.0,263,531.79,36.54,On Time
ORD-10313,2023-06-08,2023-06-09,Laptop Pro,Electronics,TechCorp,Warehouse A,East,1,998.66,25.0,118,998.66,-149.8,On Time
ORD-10314,2023-06-09,2023-06-11,Backpack,Accessories,Apex Goods,Warehouse C,South,5,135.17,12.0,128,675.84,298.13,On Time
ORD-10315,2023-06-09,2023-06-12,4K Monitor,Electronics,TechCorp,Warehouse B,North,1,431.08,37.5,286,431.08,132.13,On Time
ORD-10316,2023-06-09,2023-06-23,Laptop Pro,Electronics,TechCorp,Warehouse B,North,1,439.07,37.5,149,439.07,134.92,Critical Delay
ORD-10317,2023-06-09,2023-06-17,Bulk Almonds,Grocery,FreshFoods,Warehouse B,North,11,41.28,12.0,3,454.03,30.32,Delayed
ORD-10318,2023-06-10,2023-06-14,Smart Watch Band,Accessories,Apex Goods,Warehouse B,South,2,85.58,12.0,94,171.16,71.02,On Time
ORD-10319,2023-06-11,2023-06-15,Wireless Earbuds,Electronics,TechCorp,Warehouse C,South,1,398.63,25.0,236,398.63,127.02,On Time
ORD-10320,2023-06-11,2023-06-14,Smart Watch Band,Accessories,Apex Goods,Warehouse A,West,3,144.32,12.0,163,432.95,188.83,On Time
ORD-10321,2023-06-13,2023-06-15,Wireless Earbuds,Electronics,TechCorp,Warehouse B,North,1,745.92,37.5,174,745.92,242.32,On Time
ORD-10322,2023-06-13,2023-06-16,Wireless Earbuds,Electronics,TechCorp,Warehouse C,East,1,882.54,25.0,193,882.54,296.39,On Time
ORD-10323,2023-06-14,2023-06-19,Denim Jeans,Clothing,Vogue Apparel,Warehouse B,North,5,43.03,18.0,109,215.13,77.05,On Time
ORD-10324,2023-06-14,2023-06-15,Smartphone X,Electronics,TechCorp,Warehouse C,West,2,489.44,25.0,128,978.88,330.11,On Time
ORD-10325,2023-06-15,2023-06-16,Denim Jeans,Clothing,Vogue Apparel,Warehouse B,North,5,133.5,18.0,302,667.48,257.99,On Time
ORD-10326,2023-06-15,2023-06-16,Energy Drinks,Grocery,FreshFoods,Warehouse A,South,9,43.46,8.0,184,391.12,27.29,On Time
ORD-10327,2023-06-16,2023-06-21,Bookshelf,Furniture,TimberCraft,Warehouse A,South,2,383.76,75.0,289,767.51,116.0,On Time
ORD-10328,2023-06-16,2023-06-19,Smart Watch Band,Accessories,Apex Goods,Warehouse B,North,2,99.56,18.0,89,199.12,80.6,On Time
ORD-10329,2023-06-17,2023-06-21,Energy Drinks,Grocery,FreshFoods,Warehouse B,North,6,44.54,12.0,275,267.24,15.38,On Time
ORD-10330,2023-06-18,2023-06-23,Leather Wallet,Accessories,Apex Goods,Warehouse B,South,2,42.31,12.0,211,84.62,32.08,On Time
ORD-10331,2023-06-19,2023-06-23,Laptop Pro,Electronics,TechCorp,Warehouse B,South,1,651.27,25.0,112,651.27,215.44,On Time
ORD-10332,2023-06-19,2023-06-24,Bulk Almonds,Grocery,FreshFoods,Warehouse B,North,5,36.94,12.0,3,184.71,8.78,On Time
ORD-10333,2023-06-21,2023-07-06,Organic Coffee,Grocery,FreshFoods,Warehouse B,North,7,46.83,12.0,216,327.79,20.22,Critical Delay
ORD-10334,2023-06-21,2023-06-22,Running Shoes,Clothing,Vogue Apparel,Warehouse B,South,5,126.89,12.0,385,634.45,247.78,On Time
ORD-10335,2023-06-22,2023-06-24,Backpack,Accessories,Apex Goods,Warehouse A,South,3,29.49,12.0,303,88.47,33.81,On Time
ORD-10336,2023-06-22,2023-06-23,Smartphone X,Electronics,TechCorp,Warehouse A,North,2,432.64,37.5,75,865.27,284.09,On Time
ORD-10337,2023-06-22,2023-06-24,Ergonomic Desk,Furniture,TimberCraft,Warehouse A,West,1,277.67,75.0,98,277.67,18.03,On Time
ORD-10338,2023-06-22,2023-06-24,Backpack,Accessories,Apex Goods,Warehouse B,North,2,24.9,18.0,315,49.8,13.41,On Time
ORD-10339,2023-06-26,2023-06-28,Leather Wallet,Accessories,Apex Goods,Warehouse C,West,1,111.83,12.0,351,111.83,-16.77,On Time
ORD-10340,2023-06-26,2023-06-29,Wireless Earbuds,Electronics,TechCorp,Warehouse C,West,2,1191.89,25.0,43,2383.78,821.82,On Time
ORD-10341,2023-06-26,2023-06-28,Running Shoes,Clothing,Vogue Apparel,Warehouse B,North,3,68.99,18.0,61,206.98,73.79,On Time
ORD-10342,2023-06-30,2023-07-03,Ergonomic Desk,Furniture,TimberCraft,Warehouse B,East,1,225.85,75.0,129,225.85,7.67,On Time
ORD-10343,2023-07-01,2023-07-04,Laptop Pro,Electronics,TechCorp,Warehouse A,North,1,242.74,37.5,340,242.74,66.21,On Time
ORD-10344,2023-07-02,2023-07-06,Winter Jacket,Clothing,Vogue Apparel,Warehouse C,East,2,82.77,12.0,84,165.54,60.22,On Time
ORD-10345,2023-07-02,2023-07-04,Smart Watch Band,Accessories,Apex Goods,Warehouse A,West,4,135.46,12.0,127,541.86,237.84,On Time
ORD-10346,2023-07-02,2023-07-03,Bookshelf,Furniture,TimberCraft,Warehouse B,South,2,336.89,75.0,144,673.78,97.26,On Time
ORD-10347,2023-07-03,2023-07-04,Bulk Almonds,Grocery,FreshFoods,Warehouse A,East,14,14.73,8.0,64,206.2,12.5,On Time
ORD-10348,2023-07-05,2023-07-08,Smartphone X,Electronics,TechCorp,Warehouse A,North,1,1169.62,37.5,128,1169.62,390.62,On Time
ORD-10349,2023-07-06,2023-07-14,Leather Wallet,Accessories,Apex Goods,Warehouse B,North,5,86.06,18.0,98,430.29,184.63,Delayed
ORD-10350,2023-07-06,2023-07-07,Denim Jeans,Clothing,Vogue Apparel,Warehouse C,South,2,127.37,12.0,124,254.74,95.9,On Time
ORD-10351,2023-07-06,2023-07-13,Denim Jeans,Clothing,Vogue Apparel,Warehouse B,East,2,100.49,12.0,247,200.98,74.39,Delayed
ORD-10352,2023-07-07,2023-07-10,Running Shoes,Clothing,Vogue Apparel,Warehouse C,West,4,93.37,12.0,60,373.49,143.4,On Time
ORD-10353,2023-07-07,2023-07-23,Bulk Almonds,Grocery,FreshFoods,Warehouse B,North,8,17.21,12.0,108,137.65,5.01,Critical Delay
ORD-10354,2023-07-09,2023-07-20,Bookshelf,Furniture,TimberCraft,Warehouse B,North,1,134.83,112.5,385,134.83,-29.28,Critical Delay
ORD-10355,2023-07-09,2023-07-11,Organic Coffee,Grocery,FreshFoods,Warehouse B,South,5,23.71,8.0,187,118.57,5.49,On Time
ORD-10356,2023-07-09,2023-07-24,Winter Jacket,Clothing,Vogue Apparel,Warehouse B,West,2,133.96,12.0,120,267.92,101.17,Critical Delay
ORD-10357,2023-07-09,2023-07-12,Smart Watch Band,Accessories,Apex Goods,Warehouse B,North,3,115.93,18.0,224,347.79,147.51,On Time
ORD-10358,2023-07-09,2023-07-16,Laptop Pro,Electronics,TechCorp,Warehouse B,East,2,891.42,25.0,357,1782.83,611.49,Delayed
ORD-10359,2023-07-10,2023-07-12,Leather Wallet,Accessories,Apex Goods,Warehouse A,East,3,60.58,12.0,74,181.75,75.79,On Time
ORD-10360,2023-07-10,2023-07-11,Office Chair,Furniture,TimberCraft,Warehouse A,East,2,349.28,75.0,208,698.57,102.21,On Time
ORD-10361,2023-07-11,2023-07-27,Smartphone X,Electronics,TechCorp,Warehouse B,South,2,948.96,25.0,355,1897.93,651.78,Critical Delay
ORD-10362,2023-07-11,2023-07-13,Laptop Pro,Electronics,TechCorp,Warehouse B,North,3,580.48,37.5,272,1741.45,590.76,On Time
